id,title,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,release_date,release_year,release_month,genres
354556,Guardians,5400000,4803565,100,15.591,5.024,721,ru,2017-02-14,2017,2,"Action, Adventure, Comedy, Fantasy, Science Fiction, Thriller"
82696,Hope Springs,30000000,114281051,100,14.673,6.251,720,en,2012-08-07,2012,8,"Drama, Comedy, Romance"
466081,The Informer,60000000,2927708,109,13.219,6.513,720,en,2019-08-30,2019,8,"Drama, Crime, Thriller"
10683,Happiness,3000000,2807390,139,14.35,7.476,718,en,1998-10-16,1998,10,"Comedy, Drama"
502682,Book Club,10000000,78720293,104,14.475,6.238,718,en,2018-05-18,2018,5,"Romance, Comedy, Drama"
76758,The Flowers of War,94000000,95311434,146,17.004,7.482,718,zh,2011-12-15,2011,12,"Drama, History, War"
17332,The Soloist,60000000,38332994,109,14.748,6.686,717,en,2009-04-24,2009,4,"Drama, Music"
286567,Max Steel,10000000,6272403,92,16.668,5.628,716,en,2016-10-14,2016,10,"Action, Adventure, Science Fiction"
9566,The Fan,55000000,18626419,116,12.679,5.951,715,en,1996-08-15,1996,8,"Thriller, Action"
597890,Voyagers,20000000,4298184,108,21.498,6.0,715,en,2021-04-08,2021,4,"Science Fiction, Thriller"
635910,The Last Voyage of the Demeter,45000000,21576744,119,307.895,7.318,715,en,2023-08-09,2023,8,"Thriller, Horror"
175574,Free Birds,55000000,110000000,91,17.418,5.862,714,en,2013-10-30,2013,10,"Animation, Comedy, Family"
522478,Peter Rabbit 2: The Runaway,45000000,153000000,93,27.237,7.171,714,en,2021-03-25,2021,3,"Family, Comedy, Adventure, Animation, Fantasy"
659959,Summer of 85,6900000,3600000,101,12.932,7.408,714,fr,2020-07-14,2020,7,"Romance, Drama"
9573,Blood Work,50000000,31794718,110,14.042,6.156,712,en,2002-08-09,2002,8,"Thriller, Crime"
5902,A Bridge Too Far,22000000,50750000,175,21.901,7.222,712,en,1977-06-15,1977,6,"Drama, History, War"
10207,Message in a Bottle,80000000,118880016,131,15.047,6.202,712,en,1999-02-22,1999,2,"Romance, Drama"
73937,The Big Year,41000000,8179416,100,13.172,5.988,712,en,2011-10-13,2011,10,Comedy
16558,Duplicity,60000000,78176181,125,15.255,5.893,711,en,2009-03-18,2009,3,"Romance, Comedy, Crime"
13025,Diary of the Dead,2000000,5540941,95,13.5,5.5,711,en,2007-05-26,2007,5,Horror
10156,History of the World: Part I,11000000,31672907,92,18.489,6.782,710,en,1981-06-12,1981,6,Comedy
2099,Raw Deal,8500000,16209459,106,20.093,5.805,709,en,1986-06-06,1986,6,"Action, Crime, Thriller"
11560,High Crimes,42000000,63781810,115,19.076,6.328,708,en,2002-04-05,2002,4,"Drama, Mystery, Thriller, Crime"
768362,Missing,7000000,45100756,111,27.68,7.531,707,en,2023-01-19,2023,1,"Thriller, Mystery"
10632,The Hunted,55000000,34234008,94,15.316,6.19,707,en,2003-03-11,2003,3,"Drama, Action, Thriller, Crime"
10403,The Player,8000000,21706101,124,13.27,7.198,706,en,1992-04-03,1992,4,"Mystery, Drama, Thriller, Comedy"
11026,Exorcist: The Beginning,80000000,78000586,114,22.696,5.369,706,en,2004-08-20,2004,8,"Horror, Mystery, Thriller"
11128,Ladder 49,60000000,74541707,115,18.585,6.404,706,en,2004-10-01,2004,10,"Drama, Action, Thriller"
8968,Boogeyman,20000000,67192859,89,16.356,4.978,705,en,2005-02-04,2005,2,"Thriller, Horror, Drama, Mystery"
339259,The Man with the Iron Heart,32679734,4412639,120,22.945,6.552,705,en,2017-05-25,2017,5,"War, Action, History, Thriller"
5820,The Sentinel,60000000,78810595,108,21.274,5.999,704,en,2006-04-19,2006,4,"Action, Thriller, Crime"
23830,Last Night,7000000,7644937,93,13.031,6.122,704,en,2010-11-05,2010,11,"Drama, Romance"
236751,Heaven Is for Real,12000000,101332962,99,39.57,6.707,704,en,2014-04-16,2014,4,Drama
1939,Laura,1020000,2000000,88,14.557,7.653,704,en,1944-10-11,1944,10,"Drama, Mystery"
590995,The Craft: Legacy,18000000,2300000,94,23.708,6.193,703,en,2020-10-28,2020,10,"Horror, Drama, Fantasy"
577,To Die For,20000000,21284514,106,14.447,6.579,703,en,1995-09-22,1995,9,"Drama, Comedy, Crime"
6933,One Missed Call,20000000,45847751,87,11.576,5.42,702,en,2008-01-04,2008,1,"Horror, Mystery, Thriller"
38363,Fair Game,22000000,25806953,108,12.832,6.467,702,en,2010-05-20,2010,5,"Drama, Thriller"
980489,Gran Turismo,60000000,114800000,135,2680.593,8.068,702,en,2023-08-09,2023,8,"Action, Drama, Adventure"
87499,The East,6500000,2401510,116,22.079,6.539,701,en,2013-05-31,2013,5,"Drama, Thriller"
17134,12 Rounds,22000000,17280326,108,22.703,5.887,701,en,2009-03-19,2009,3,"Action, Thriller, Crime"
338964,Bad Santa 2,26000000,24079268,92,13.003,5.351,700,en,2016-11-23,2016,11,"Comedy, Crime, Drama, Mystery"
12498,Sling Blade,1200000,34100000,135,19.723,7.537,700,en,1996-08-30,1996,8,Drama
1439,Anna and the King,75000000,113996937,148,14.761,6.748,700,en,1999-12-16,1999,12,"Drama, Romance, History"
68179,Escape from Planet Earth,40000000,74597643,89,22.704,5.738,700,en,2013-02-14,2013,2,"Animation, Comedy, Adventure, Family, Science Fiction"
10911,The Guns of Navarone,6000000,28900000,158,21.499,7.308,699,en,1961-04-27,1961,4,"War, Action, Adventure"
11462,Suspicion,1103000,4500000,99,13.484,7.089,699,en,1941-11-14,1941,11,"Mystery, Romance, Thriller"
11838,Ju-on: The Grudge,3500000,3657876,92,24.948,6.685,699,ja,2002-10-18,2002,10,Horror
74725,Kill List,500000,450275,95,13.549,6.191,699,en,2011-09-02,2011,9,"Horror, Thriller, Crime"
246860,Clouds of Sils Maria,6600000,1851517,124,8.914,6.641,698,en,2014-08-20,2014,8,Drama
5683,Pee-wee's Big Adventure,6000000,40940662,91,20.97,6.42,698,en,1985-07-26,1985,7,"Comedy, Adventure"
3132,Bad Company,70000000,65977295,116,14.354,5.5,697,en,2002-06-07,2002,6,"Action, Adventure, Comedy, Thriller"
157544,The Vatican Tapes,13000000,1784763,91,28.13,5.303,697,en,2015-07-23,2015,7,"Thriller, Horror"
143,All Quiet on the Western Front,1448864,3270000,134,16.367,7.756,696,en,1930-04-29,1930,4,"Drama, War"
4192,Death on the Nile,7920000,14560084,140,18.563,7.126,696,en,1978-09-29,1978,9,Mystery
332979,Bleed for This,6000000,6174491,116,9.515,6.813,696,en,2016-11-04,2016,11,Drama
256040,Bāhubali: The Beginning,25130430,90747520,158,20.925,7.554,696,te,2015-07-10,2015,7,"Action, Adventure, Drama, Fantasy"
2759,"The Adventures of Priscilla, Queen of the Desert",2000000,11224491,104,14.846,7.226,696,en,1994-05-31,1994,5,"Drama, Comedy"
2925,The First Wives Club,26000000,116400000,102,15.685,6.7,695,en,1996-09-20,1996,9,Comedy
1116,The Wind That Shakes the Barley,6500000,22889018,127,13.024,7.362,695,en,2006-03-23,2006,3,"Drama, War"
11561,Sleeper,2000000,18344729,87,10.684,6.901,694,en,1973-12-17,1973,12,"Comedy, Science Fiction"
118957,Bait,30000000,32500000,93,20.362,5.657,694,en,2012-09-05,2012,9,"Action, Adventure, Horror, Thriller"
5961,Fanny and Alexander,6000000,6795771,188,11.207,7.8,693,sv,1982-12-17,1982,12,"Fantasy, Drama, Mystery"
38579,Marmaduke,50000000,83761844,87,18.74,5.275,692,en,2010-06-03,2010,6,"Family, Comedy"
3093,Basic Instinct 2,70000000,38629478,114,29.474,5.072,692,en,2006-03-29,2006,3,"Crime, Mystery, Thriller"
62046,Flypaper,5000000,3142154,87,12.057,6.401,692,en,2011-08-19,2011,8,"Mystery, Comedy, Crime"
157841,The Young and Prodigious T.S. Spivet,33000000,9494789,105,15.229,6.793,691,en,2013-10-16,2013,10,"Adventure, Drama, Family"
1880,Red Dawn,17000000,38376497,114,300.738,6.272,691,en,1984-08-10,1984,8,"Action, Thriller, War, Drama"
9516,Menace II Society,3500000,27900000,97,19.452,7.525,691,en,1993-05-26,1993,5,"Drama, Crime"
10589,After the Sunset,60000000,61347797,97,16.102,6.137,691,en,2004-11-12,2004,11,"Action, Comedy, Crime, Drama"
13596,My Best Friend's Girl,20000000,41624687,101,13.941,5.633,691,en,2008-09-19,2008,9,"Romance, Comedy"
13092,How to Lose Friends & Alienate People,27000000,17286299,110,10.883,5.978,690,en,2008-10-02,2008,10,"Comedy, Romance, Drama"
11507,Body Double,10000000,8801940,114,20.662,6.733,690,en,1984-10-25,1984,10,"Crime, Mystery, Thriller"
300,The Science of Sleep,6000000,9524340,105,16.77,7.036,690,fr,2006-06-25,2006,6,"Comedy, Drama, Fantasy"
9942,Major League,11000000,75000000,107,16.021,6.897,690,en,1989-02-16,1989,2,Comedy
11811,Leprechaun,1000000,8556940,91,24.35,5.572,690,en,1993-01-08,1993,1,"Horror, Comedy, Fantasy"
11517,Money Train,68000000,77224232,110,17.879,5.836,689,en,1995-11-21,1995,11,"Action, Comedy, Crime"
889,The Flintstones in Viva Rock Vegas,83000000,59468275,90,17.809,4.799,689,en,2000-04-28,2000,4,"Comedy, Family, Romance"
456929,Champions,4920975,20121318,124,15.339,7.549,688,es,2018-04-06,2018,4,"Drama, Comedy"
6522,Life,80000000,73521587,108,20.541,6.639,687,en,1999-04-16,1999,4,"Comedy, Crime"
49012,Arthur,40000000,48147945,110,14.247,5.576,687,en,2011-04-08,2011,4,"Comedy, Romance"
9405,Double Team,30000000,48138337,93,18.863,5.122,687,en,1997-04-04,1997,4,"Action, Science Fiction"
13090,Sunshine Cleaning,5000000,16174377,91,12.256,6.583,687,en,2008-01-18,2008,1,"Comedy, Drama"
15139,The Pagemaster,27000000,13670688,75,18.292,6.382,687,en,1994-11-23,1994,11,"Family, Fantasy, Science Fiction, Animation"
2266,Paris Je T'aime,13000000,4857367,120,13.881,6.778,686,fr,2006-06-21,2006,6,"Drama, Romance"
663870,Riders of Justice,5300000,679505,116,18.586,7.2,686,da,2020-11-19,2020,11,"Comedy, Action"
9787,Lords of Dogtown,25000000,13411957,107,16.087,7.099,685,en,2005-06-03,2005,6,Drama
242310,Rage,15000000,2424381,98,14.145,5.262,684,en,2014-05-09,2014,5,"Action, Crime, Thriller"
10909,Kalifornia,9000000,2395231,117,20.239,6.537,683,en,1993-06-24,1993,6,"Thriller, Crime"
283235,99 Homes,8000000,1411927,112,12.223,6.766,682,en,2015-09-25,2015,9,Drama
1909,Don Juan DeMarco,25000000,68792531,97,15.343,6.679,682,en,1994-10-12,1994,10,"Romance, Drama, Comedy"
1989,My Blueberry Nights,10000000,21786738,95,14.779,6.388,682,en,2007-11-28,2007,11,"Drama, Romance"
38073,Going the Distance,32000000,42045846,102,11.017,6.1,681,en,2010-08-27,2010,8,"Comedy, Drama, Romance"
340,Everything Is Illuminated,7000000,3601974,106,10.657,7.237,681,en,2005-09-05,2005,9,"Comedy, Drama"
6691,Priceless,10000000,28041861,104,10.226,6.38,681,fr,2006-12-13,2006,12,"Drama, Comedy, Romance"
11167,Peeping Tom,150000,83957,101,13.917,7.447,681,en,1960-05-16,1960,5,"Horror, Thriller, Drama"
61891,Anonymous,30000000,15395087,130,10.696,6.4,681,en,2011-10-21,2011,10,"Drama, History, Thriller"
82390,The Paperboy,12500000,1353868,107,14.628,5.547,681,en,2012-09-14,2012,9,"Thriller, Drama, Mystery"
4515,Lions for Lambs,35000000,64811540,92,13.499,6.021,681,en,2007-10-22,2007,10,"Action, Adventure, Drama, History"
196024,The Keeper of Lost Causes,5649897,13656380,93,16.048,7.1,680,da,2013-10-03,2013,10,"Thriller, Mystery, Crime"
513434,One Cut of the Dead,52406,27590180,96,14.95,7.639,680,ja,2017-11-04,2017,11,"Comedy, Horror"
10794,The Party,1500000,2900000,99,14.968,7.277,679,en,1968-04-04,1968,4,Comedy
261,Cat on a Hot Tin Roof,3000000,17570324,108,12.005,7.644,679,en,1958-08-29,1958,8,Drama
821,Judgment at Nuremberg,3000000,10000000,179,22.164,8.053,678,en,1961-12-18,1961,12,Drama
231576,Wish I Was Here,5500000,5483299,107,8.71,6.549,678,en,2014-07-18,2014,7,"Drama, Comedy"
22787,Whiteout,40000000,17976667,101,14.962,5.555,677,en,2009-09-09,2009,9,"Action, Crime, Mystery, Thriller"
1040148,"Ruby Gillman, Teenage Kraken",70000000,43716515,91,321.777,7.474,677,en,2023-06-28,2023,6,"Animation, Family, Fantasy, Comedy"
10323,Clash of the Titans,12000000,41092328,118,23.604,6.857,676,en,1981-06-12,1981,6,"Action, Adventure, Fantasy, Romance"
94348,Alex Cross,45000000,30353232,101,11.238,5.189,676,en,2012-10-18,2012,10,"Action, Thriller, Crime, Mystery"
1406,City Slickers,27000000,179033791,114,17.889,6.423,676,en,1991-06-07,1991,6,"Comedy, Western"
21435,French Fried Vacation 3: Friends Forever,35,84,95,6.287,4.06,675,fr,2006-02-01,2006,2,Comedy
22949,Old Dogs,35000000,96753696,88,16.326,5.493,675,en,2009-11-24,2009,11,"Comedy, Family"
11888,Snow Dogs,35000000,81000000,99,12.064,5.624,675,en,2002-01-18,2002,1,"Comedy, Family, Adventure"
11298,The Howling,1000000,17985893,91,19.573,6.564,675,en,1981-01-21,1981,1,Horror
11093,House of Sand and Fog,16500000,16942795,126,15.178,7.144,674,en,2003-12-19,2003,12,Drama
10069,Stay Alive,9000000,27105095,85,16.473,5.829,674,en,2006-03-24,2006,3,"Horror, Thriller"
11566,Dave,28000000,92000000,110,13.425,6.662,674,en,1993-05-07,1993,5,Comedy
10547,The Arrival,25000000,14063331,115,14.155,5.995,673,en,1996-05-31,1996,5,"Science Fiction, Thriller"
587272,Father There Is Only One,3400000,15894372,95,23.985,7.682,673,es,2019-08-02,2019,8,Comedy
275601,Ricki and the Flash,18000000,41325328,100,9.179,5.79,673,en,2015-07-10,2015,7,"Comedy, Drama, Music"
604563,OSS 117: From Africa with Love,20400000,13450000,117,9.936,5.635,672,fr,2021-08-04,2021,8,"Comedy, Adventure, Action"
127560,The Railway Man,18000000,24174885,116,16.992,6.86,672,en,2013-12-02,2013,12,"Drama, History"
12508,Rock Star,57000000,19334145,105,12.868,6.712,672,en,2001-09-04,2001,9,"Music, Drama, Comedy"
11050,Terms of Endearment,8000000,108423749,132,14.578,7.093,672,en,1983-11-20,1983,11,"Drama, Comedy"
7007,Rising Sun,40000000,107198790,125,15.117,6.132,671,en,1993-07-30,1993,7,"Action, Drama, Thriller"
22821,The Boondock Saints II: All Saints Day,8000000,10629321,118,17.291,5.981,671,en,2009-11-24,2009,11,"Action, Thriller, Crime"
145197,Upstream Color,100000,444098,96,13.017,6.368,671,en,2013-04-05,2013,4,"Drama, Science Fiction"
4929,Hang 'em High,1800000,6800000,114,24.201,6.835,671,en,1968-07-31,1968,7,Western
454294,The Kid Who Would Be King,59000000,32140970,120,15.841,6.114,670,en,2019-01-16,2019,1,"Action, Adventure, Fantasy, Family"
8827,99 Francs,13442285,12500000,105,10.657,6.62,669,fr,2007-09-26,2007,9,"Drama, Comedy"
11086,The Majestic,72000000,37317558,152,12.965,6.768,669,en,2001-12-21,2001,12,"Drama, Romance"
11257,A Room with a View,3000000,20966644,117,22.518,7.014,669,en,1986-03-07,1986,3,"Drama, Romance"
38543,Ironclad,25000000,5151023,121,13.921,6.2,669,en,2011-03-03,2011,3,"Romance, Adventure, Action, History"
656663,Jackass Forever,10000000,80340218,96,23.527,6.876,668,en,2022-02-01,2022,2,"Comedy, Documentary"
250124,The Diary of a Teenage Girl,2000000,1477002,102,9.519,6.589,668,en,2015-08-07,2015,8,"Drama, Romance"
9980,Maximum Overdrive,10000000,7433663,97,18.713,5.853,668,en,1986-07-25,1986,7,"Horror, Action, Science Fiction"
39210,Somewhere,8000000,14788642,98,9.084,6.062,668,en,2010-09-03,2010,9,Drama
16938,Black Christmas,620000,4053000,98,16.175,6.923,667,en,1974-10-11,1974,10,"Horror, Mystery, Thriller"
13121,Teeth,2000000,2340110,94,15.851,5.299,666,en,2008-01-18,2008,1,"Comedy, Horror"
11386,The Crying Game,3705538,62548947,112,19.329,6.86,666,en,1992-09-02,1992,9,"Crime, Drama, Thriller"
10907,The Adventures of Robin Hood,2033000,3981000,102,17.934,7.447,665,en,1938-05-13,1938,5,"Adventure, Romance, History"
3040,Night Watch,10000000,50336279,114,12.917,6.2,665,ru,2004-06-27,2004,6,"Fantasy, Action, Thriller"
328589,The Lady in the Van,6000000,41387687,104,11.069,6.42,665,en,2015-10-30,2015,10,"Comedy, Drama"
8975,The Marine,20000000,22165608,92,14.879,5.9,663,en,2006-10-13,2006,10,Action
48838,London Boulevard,25000000,8307227,103,12.2,5.91,663,en,2010-11-10,2010,11,"Drama, Crime"
1494,Curse of the Golden Flower,45000000,78568977,114,13.002,6.792,663,zh,2006-12-14,2006,12,"Action, Drama, Fantasy"
268238,The Second Best Exotic Marigold Hotel,10000000,85978266,122,10.218,6.395,661,en,2015-02-26,2015,2,"Drama, Comedy"
11569,Hellraiser III: Hell on Earth,5000000,12534961,93,14.216,5.63,661,en,1992-09-11,1992,9,Horror
10956,Joe Dirt,17700000,30987695,91,15.271,5.582,661,en,2001-04-10,2001,4,"Mystery, Adventure, Comedy, Romance, Drama"
16553,Little Manhattan,385373,1117920,84,15.466,7.175,660,en,2005-09-26,2005,9,"Comedy, Romance"
10354,True Crime,55000000,16649768,127,14.875,6.548,660,en,1999-03-19,1999,3,"Drama, Crime, Thriller, Mystery"
12177,The Love Guru,62000000,40854735,87,16.931,4.153,658,en,2008-06-20,2008,6,"Comedy, Romance"
526050,Little,20000000,17399000,108,13.972,6.847,658,en,2019-04-04,2019,4,"Comedy, Fantasy, Romance"
10423,Dragon: The Bruce Lee Story,14000000,63513743,120,18.211,6.902,658,en,1993-05-07,1993,5,"Drama, History, Action"
11973,Thirteen Days,80000000,34566746,145,17.749,7.027,657,en,2000-12-25,2000,12,"Drama, History, Thriller, War"
2359,Sicko,9000000,24538513,123,13.979,7.348,656,en,2007-05-18,2007,5,"Documentary, Comedy, Drama"
625,The Killing Fields,14400000,34700291,142,12.318,7.506,656,en,1984-11-23,1984,11,"Drama, History, War"
791,The Fog,18000000,46201432,100,15.703,4.482,655,en,2005-10-14,2005,10,"Horror, Thriller"
10163,The Lawnmower Man,10000000,32100816,108,13.087,5.54,655,en,1992-03-05,1992,3,"Science Fiction, Horror"
250349,Barbecue,6000000,14348529,98,7.279,5.827,655,fr,2014-04-30,2014,4,Comedy
10678,Bringing Down the House,20000000,132675402,105,17.435,5.989,654,en,2003-03-07,2003,3,"Comedy, Drama"
11587,The Exorcist III,9300000,39024251,110,29.093,6.2,654,en,1990-08-17,1990,8,"Horror, Mystery"
2009,"4 Months, 3 Weeks and 2 Days",852510,1185783,114,13.441,7.535,654,ro,2007-08-24,2007,8,Drama
10493,Dead Calm,10400000,7825000,96,14.906,6.54,654,en,1989-04-07,1989,4,"Thriller, Horror"
11302,Bananas,2000000,11833696,82,14.274,6.674,654,en,1971-04-28,1971,4,Comedy
796185,The Three Musketeers: D'Artagnan,27500000,31165459,121,43.109,7.185,653,fr,2023-04-05,2023,4,"Action, Adventure, History, Drama"
2788,Reality Bites,11500000,20079850,99,13.459,6.553,653,en,1994-02-18,1994,2,"Drama, Comedy, Romance"
370567,Sherlock Gnomes,59000000,90497778,86,13.52,5.646,653,en,2018-03-15,2018,3,"Animation, Family, Fantasy, Comedy, Adventure, Mystery"
8095,Cleopatra,44000000,71000000,248,20.828,7.1,653,en,1963-06-12,1963,6,"Drama, History, Romance"
17295,The Battle of Algiers,800000,964028,121,10.358,7.91,652,it,1966-09-08,1966,9,"Drama, War, History"
14438,Fireproof,500000,33456317,122,25.501,7.617,652,en,2008-09-26,2008,9,Drama
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,70000000,172000000,100,484.876,7.328,652,en,2023-07-31,2023,7,"Animation, Comedy, Action"
204436,Jack and the Cuckoo-Clock Heart,33746302,3445000,94,13.839,7.222,652,fr,2014-02-05,2014,2,"Animation, Romance, Adventure, Drama, Fantasy"
10218,Swingers,200000,4505922,96,17.679,6.878,651,en,1996-10-18,1996,10,Comedy
10720,Down with Love,35000000,20298207,101,15.649,6.1,650,en,2003-05-08,2003,5,"Comedy, Romance"
41505,6 Souls,22000000,851517,112,17.573,6.052,650,en,2010-03-27,2010,3,"Horror, Mystery, Thriller"
329981,Shut In,10000000,13082071,91,11.755,5.294,650,en,2016-11-11,2016,11,"Drama, Thriller"
516632,The Empty Man,16000000,4796993,137,28.287,6.162,650,en,2020-10-22,2020,10,"Horror, Mystery, Thriller"
44129,The Company Men,15000000,4882577,104,9.532,6.536,649,en,2010-10-21,2010,10,Drama
53457,Sarah's Key,10000000,17511906,111,14.672,7.286,649,fr,2010-09-16,2010,9,"Drama, War"
12208,Casino Royale,12000000,41744718,131,20.508,5.279,649,en,1967-04-13,1967,4,"Adventure, Action, Comedy"
11971,Much Ado About Nothing,11000000,22551000,111,17.27,6.929,649,en,1993-05-07,1993,5,"Drama, Comedy, Romance"
15070,Undisputed,20000000,14946150,96,20.729,6.506,649,en,2002-07-17,2002,7,"Drama, Crime"
807356,Watcher,5000000,2543216,96,31.143,6.512,647,en,2022-06-03,2022,6,"Horror, Mystery, Thriller"
2086,Nick of Time,33000000,8175346,90,16.088,6.171,645,en,1995-11-22,1995,11,"Thriller, Crime, Action"
6687,TransSiberian,15000000,5926410,111,12.655,6.378,645,en,2008-01-18,2008,1,"Thriller, Crime, Mystery"
209451,Jersey Boys,40000000,67347013,134,13.329,6.788,644,en,2014-06-18,2014,6,"Music, Drama"
14239,Cool World,30000000,14110589,102,18.283,5.535,644,en,1992-07-10,1992,7,"Animation, Comedy, Fantasy"
2749,15 Minutes,60000000,56359980,120,11.937,5.938,644,en,2001-03-01,2001,3,"Action, Crime, Thriller"
10477,Driven,94000000,54744738,116,17.313,5.124,644,en,2001-04-27,2001,4,"Action, Drama"
400157,Wonder Park,100000000,119559110,86,18.736,6.48,643,en,2019-03-13,2019,3,"Comedy, Animation, Adventure, Family, Fantasy"
11881,Miracle on 34th Street,630000,2700000,96,22.994,7.336,643,en,1947-06-04,1947,6,"Comedy, Drama, Family"
232572,A Walk in the Woods,8000000,37461274,104,9.61,6.051,643,en,2015-09-02,2015,9,"Adventure, Comedy, Drama"
471474,Batman: Gotham by Gaslight,1000000,3469151,78,11.864,6.675,643,en,2018-01-12,2018,1,"Thriller, Action, Animation, Science Fiction"
